task_id;property_id;booking_id;category;title;task_date;task_status;assigned_by;assigned_to;parent_task_id
tsk_07002;prop_40;book_2878;Cleaning;Check-out Cleaning;2026-07-18;Verified;GRO_612;MNT_904;
tsk_07003;prop_40;book_2878;Laundry;Linen Management;2026-07-18;Completed;GRO_612;MNT_904;tsk_07002
tsk_07011;prop_31;null;Preventive Maintenance;Wall Paint & Baseboard Touch-up;2026-07-18;In Progress;MNG_482;HKP_552;null
tsk_07014;prop_3;book_2854;Cleaning;Check-out Cleaning;2026-07-19;Scheduled;GRO_390;HKP_416;
tsk_07015;prop_3;book_2854;Laundry;Linen Management;2026-07-19;Verified;GRO_390;HKP_102;tsk_07014
tsk_07018;prop_43;book_2863;Cleaning;Check-out Cleaning;2026-07-19;Canceled;GRO_254;HKP_552;
tsk_07019;prop_43;book_2863;Laundry;Linen Management;2026-07-19;Canceled;GRO_254;HKP_640;tsk_07018
tsk_07024;prop_61;book_2875;Cleaning;Check-out Cleaning;2026-07-19;Completed;GRO_831;HKP_599;
tsk_07025;prop_61;book_2875;Laundry;Linen Management;2026-07-19;Invoiced;GRO_831;HKP_466;tsk_07024
tsk_07043;prop_15;null;Preventive Maintenance;Drain De-scaling & Chemical Treatment;2026-07-19;Reported;MNG_482;MNT_421;null
tsk_07050;prop_66;book_2864;Cleaning;Check-out Cleaning;2026-07-20;Canceled;GRO_612;HKP_243;
tsk_07051;prop_66;book_2864;Laundry;Linen Management;2026-07-20;Completed;GRO_612;HKP_599;tsk_07050
tsk_07076;prop_65;book_2900;Cleaning;Check-out Cleaning;2026-07-20;On Hold;GRO_390;MNT_157;
tsk_07077;prop_65;book_2900;Laundry;Linen Management;2026-07-20;In Progress;GRO_390;MNT_157;tsk_07076
tsk_07080;prop_42;book_2905;Cleaning;Check-out Cleaning;2026-07-20;Approved;GRO_254;HKP_219;
tsk_07081;prop_42;book_2905;Laundry;Linen Management;2026-07-20;Reported;GRO_254;HKP_640;tsk_07080
tsk_07083;prop_35;book_2935;Reactive Maintenance;Pest Control First Response;2026-07-20;Canceled;GRO_390;HKP_188;null
tsk_07084;prop_40;book_2936;Reactive Maintenance;Pest Control First Response;2026-07-20;Reported;GRO_612;HKP_877;null
tsk_07085;prop_20;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-07-20;On Hold;MNG_482;HKP_339;null
tsk_07087;prop_65;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-07-20;Verified;MNG_482;HKP_243;null
tsk_07088;prop_15;book_2884;Cleaning;Check-out Cleaning;2026-07-21;Reported;GRO_390;HKP_293;
tsk_07089;prop_15;book_2884;Laundry;Linen Management;2026-07-21;Canceled;GRO_390;HKP_744;tsk_07088
tsk_07104;prop_2;book_2909;Cleaning;Check-out Cleaning;2026-07-21;Invoiced;GRO_831;HKP_339;
tsk_07105;prop_2;book_2909;Laundry;Linen Management;2026-07-21;Scheduled;GRO_831;HKP_744;tsk_07104
tsk_07106;prop_2;book_2909;Reactive Maintenance;Pest Control First Response;2026-07-21;Scheduled;GRO_831;HKP_627;null
tsk_07115;prop_67;book_2917;Cleaning;Check-out Cleaning;2026-07-21;Approved;GRO_612;HKP_599;
tsk_07116;prop_67;book_2917;Laundry;Linen Management;2026-07-21;On Hold;GRO_612;HKP_243;tsk_07115
tsk_07123;prop_31;book_2924;Cleaning;Check-out Cleaning;2026-07-21;In Progress;GRO_390;HKP_877;
tsk_07124;prop_31;book_2924;Laundry;Linen Management;2026-07-21;Canceled;GRO_390;HKP_877;tsk_07123
tsk_07137;prop_69;book_2907;Cleaning;Check-out Cleaning;2026-07-22;Scheduled;GRO_390;HKP_810;
tsk_07138;prop_69;book_2907;Laundry;Linen Management;2026-07-22;Reported;GRO_390;HKP_134;tsk_07137
tsk_07145;prop_1;book_2919;Cleaning;Check-out Cleaning;2026-07-22;Reported;GRO_254;MNT_683;
tsk_07146;prop_1;book_2919;Laundry;Linen Management;2026-07-22;Completed;GRO_254;HKP_627;tsk_07145
tsk_07151;prop_20;book_2929;Cleaning;Check-out Cleaning;2026-07-22;Invoiced;GRO_612;HKP_951;
tsk_07152;prop_20;book_2929;Laundry;Linen Management;2026-07-22;Scheduled;GRO_612;HKP_744;tsk_07151
tsk_07172;prop_35;book_2935;Cleaning;Check-out Cleaning;2026-07-23;On Hold;GRO_390;HKP_188;
tsk_07173;prop_35;book_2935;Laundry;Linen Management;2026-07-23;Invoiced;GRO_390;HKP_219;tsk_07172
tsk_07174;prop_40;book_2936;Cleaning;Check-out Cleaning;2026-07-23;Backlog;GRO_612;HKP_219;
tsk_07175;prop_40;book_2936;Laundry;Linen Management;2026-07-23;Completed;GRO_612;HKP_877;tsk_07174
tsk_07176;prop_43;book_2940;Cleaning;Check-out Cleaning;2026-07-23;Scheduled;GRO_390;HKP_640;
tsk_07177;prop_43;book_2940;Laundry;Linen Management;2026-07-23;Backlog;GRO_390;HKP_188;tsk_07176
tsk_07184;prop_61;book_2947;Cleaning;Check-out Cleaning;2026-07-23;Completed;GRO_612;HKP_134;
tsk_07185;prop_61;book_2947;Laundry;Linen Management;2026-07-23;Verified;GRO_612;HKP_134;tsk_07184
tsk_07209;prop_15;book_2973;Cleaning;Check-out Cleaning;2026-07-24;In Progress;GRO_390;HKP_339;
tsk_07210;prop_15;book_2973;Laundry;Linen Management;2026-07-24;Approved;GRO_390;HKP_293;tsk_07209
tsk_07229;prop_3;book_2945;Cleaning;Check-out Cleaning;2026-07-25;In Progress;GRO_254;HKP_865;
tsk_07230;prop_3;book_2945;Laundry;Linen Management;2026-07-25;Verified;GRO_254;HKP_518;tsk_07229
tsk_07231;prop_3;book_2945;Reactive Maintenance;Blinds & Curtains Urgent Repair;2026-07-25;In Progress;GRO_254;HKP_293;null
tsk_07234;prop_66;book_2955;Cleaning;Check-out Cleaning;2026-07-25;On Hold;GRO_831;HKP_466;
tsk_07235;prop_66;book_2955;Laundry;Linen Management;2026-07-25;Canceled;GRO_831;HKP_599;tsk_07234
tsk_07242;prop_42;book_2962;Cleaning;Check-out Cleaning;2026-07-25;Canceled;GRO_831;HKP_188;
tsk_07243;prop_42;book_2962;Laundry;Linen Management;2026-07-25;Completed;GRO_831;HKP_552;tsk_07242
tsk_07254;prop_67;book_2976;Cleaning;Check-out Cleaning;2026-07-25;Canceled;GRO_254;HKP_781;
tsk_07255;prop_67;book_2976;Laundry;Linen Management;2026-07-25;Completed;GRO_254;HKP_134;tsk_07254
tsk_07270;prop_1;book_2995;Cleaning;Check-out Cleaning;2026-07-25;Canceled;GRO_254;HKP_518;
tsk_07271;prop_1;book_2995;Laundry;Linen Management;2026-07-25;Scheduled;GRO_254;MNT_683;tsk_07270
tsk_07272;prop_1;book_2995;Reactive Maintenance;Blinds & Curtains Urgent Repair;2026-07-25;On Hold;GRO_254;HKP_865;null
tsk_07280;prop_43;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-07-25;Invoiced;MNG_482;MNT_904;null
tsk_07283;prop_65;book_2956;Cleaning;Check-out Cleaning;2026-07-26;On Hold;GRO_831;HKP_599;
tsk_07284;prop_65;book_2956;Laundry;Linen Management;2026-07-26;Canceled;GRO_831;HKP_466;tsk_07283
tsk_07291;prop_31;book_2981;Cleaning;Check-out Cleaning;2026-07-26;In Progress;GRO_831;MNT_904;
tsk_07292;prop_31;book_2981;Laundry;Linen Management;2026-07-26;Approved;GRO_831;HKP_188;tsk_07291
tsk_07293;prop_2;book_2982;Cleaning;Check-out Cleaning;2026-07-26;Completed;GRO_254;MNT_421;
tsk_07294;prop_2;book_2982;Laundry;Linen Management;2026-07-26;Invoiced;GRO_254;HKP_416;tsk_07293
tsk_07300;prop_69;book_2998;Cleaning;Check-out Cleaning;2026-07-26;Scheduled;GRO_254;MNT_157;
tsk_07301;prop_69;book_2998;Laundry;Linen Management;2026-07-26;Canceled;GRO_254;HKP_243;tsk_07300
tsk_07329;prop_20;book_2991;Cleaning;Check-out Cleaning;2026-07-27;Verified;GRO_254;HKP_627;
tsk_07330;prop_20;book_2991;Laundry;Linen Management;2026-07-27;Reported;GRO_254;HKP_416;tsk_07329
tsk_07339;prop_35;book_3011;Cleaning;Check-out Cleaning;2026-07-27;Verified;GRO_612;HKP_877;
tsk_07340;prop_35;book_3011;Laundry;Linen Management;2026-07-27;In Progress;GRO_612;HKP_305;tsk_07339
tsk_07343;prop_40;book_3015;Cleaning;Check-out Cleaning;2026-07-27;Invoiced;GRO_254;MNT_904;
tsk_07344;prop_40;book_3015;Laundry;Linen Management;2026-07-27;Canceled;GRO_254;HKP_188;tsk_07343
tsk_07345;prop_40;book_3015;Reactive Maintenance;Water Leak Troubleshooting;2026-07-27;Canceled;GRO_254;HKP_188;null
tsk_07348;prop_67;book_3036;Reactive Maintenance;TV & Smart Entertainment Reset;2026-07-27;Approved;GRO_831;HKP_781;null
tsk_07350;prop_31;book_3063;Reactive Maintenance;Bulb & Fuse Replacement;2026-07-27;Canceled;GRO_612;HKP_188;null
tsk_07352;prop_1;null;Preventive Maintenance;Safety Equipment Inspection;2026-07-27;Canceled;MNG_482;HKP_865;null
tsk_07364;prop_61;book_3012;Cleaning;Check-out Cleaning;2026-07-28;Invoiced;GRO_831;HKP_781;
tsk_07365;prop_61;book_3012;Laundry;Linen Management;2026-07-28;On Hold;GRO_831;MNT_157;tsk_07364
tsk_07394;prop_43;book_3003;Cleaning;Check-out Cleaning;2026-07-29;Completed;GRO_831;HKP_640;
tsk_07395;prop_43;book_3003;Laundry;Linen Management;2026-07-29;Invoiced;GRO_831;HKP_552;tsk_07394
tsk_07399;prop_15;book_3018;Cleaning;Check-out Cleaning;2026-07-29;Scheduled;GRO_612;MNT_421;
tsk_07400;prop_15;book_3018;Laundry;Linen Management;2026-07-29;Canceled;GRO_612;HKP_951;tsk_07399
tsk_07411;prop_42;book_3040;Cleaning;Check-out Cleaning;2026-07-29;In Progress;GRO_612;HKP_219;
tsk_07412;prop_42;book_3040;Laundry;Linen Management;2026-07-29;Verified;GRO_612;HKP_188;tsk_07411
tsk_07425;prop_69;book_3062;Cleaning;Check-out Cleaning;2026-07-29;Canceled;GRO_831;MNT_157;
tsk_07426;prop_69;book_3062;Laundry;Linen Management;2026-07-29;Approved;GRO_831;HKP_134;tsk_07425
tsk_07431;prop_66;book_3030;Cleaning;Check-out Cleaning;2026-07-30;Completed;GRO_254;HKP_134;
tsk_07432;prop_66;book_3030;Laundry;Linen Management;2026-07-30;In Progress;GRO_254;MNT_157;tsk_07431
tsk_07437;prop_3;book_3037;Cleaning;Check-out Cleaning;2026-07-30;Completed;GRO_390;HKP_744;
tsk_07438;prop_3;book_3037;Laundry;Linen Management;2026-07-30;Backlog;GRO_390;MNT_683;tsk_07437
tsk_07439;prop_1;book_3039;Cleaning;Check-out Cleaning;2026-07-30;Scheduled;GRO_831;HKP_339;
tsk_07440;prop_1;book_3039;Laundry;Linen Management;2026-07-30;In Progress;GRO_831;HKP_518;tsk_07439
tsk_07449;prop_31;book_3063;Cleaning;Check-out Cleaning;2026-07-30;On Hold;GRO_612;HKP_640;
tsk_07450;prop_31;book_3063;Laundry;Linen Management;2026-07-30;Completed;GRO_612;HKP_305;tsk_07449
tsk_07460;prop_40;book_3078;Cleaning;Check-out Cleaning;2026-07-30;Approved;GRO_254;HKP_305;
tsk_07461;prop_40;book_3078;Laundry;Linen Management;2026-07-30;Scheduled;GRO_254;MNT_904;tsk_07460
tsk_07465;prop_67;book_3036;Cleaning;Check-out Cleaning;2026-07-31;In Progress;GRO_831;MNT_157;
tsk_07466;prop_67;book_3036;Laundry;Linen Management;2026-07-31;Reported;GRO_831;HKP_922;tsk_07465
tsk_07479;prop_35;book_3074;Cleaning;Check-out Cleaning;2026-07-31;Backlog;GRO_254;HKP_640;
tsk_07480;prop_35;book_3074;Laundry;Linen Management;2026-07-31;Scheduled;GRO_254;MNT_904;tsk_07479
tsk_07498;prop_43;book_3098;Reactive Maintenance;Pest Control First Response;2026-07-31;Invoiced;GRO_831;HKP_703;null
tsk_07501;prop_65;book_3056;Cleaning;Check-out Cleaning;2026-08-01;Invoiced;GRO_390;HKP_922;
tsk_07502;prop_65;book_3056;Laundry;Linen Management;2026-08-01;In Progress;GRO_390;HKP_922;tsk_07501
tsk_07507;prop_2;book_3065;Cleaning;Check-out Cleaning;2026-08-01;Scheduled;GRO_612;HKP_744;
tsk_07508;prop_2;book_3065;Laundry;Linen Management;2026-08-01;Approved;GRO_612;MNT_683;tsk_07507
tsk_07513;prop_20;book_3070;Cleaning;Check-out Cleaning;2026-08-01;Reported;GRO_831;HKP_744;
tsk_07514;prop_20;book_3070;Laundry;Linen Management;2026-08-01;Scheduled;GRO_831;HKP_102;tsk_07513
tsk_07523;prop_61;book_3088;Cleaning;Check-out Cleaning;2026-08-01;Canceled;GRO_390;MNT_157;
tsk_07524;prop_61;book_3088;Laundry;Linen Management;2026-08-01;Reported;GRO_390;MNT_157;tsk_07523
tsk_07529;prop_69;book_3109;Cleaning;Check-out Cleaning;2026-08-01;Approved;GRO_831;HKP_134;
tsk_07530;prop_69;book_3109;Laundry;Linen Management;2026-08-01;Completed;GRO_831;HKP_922;tsk_07529
tsk_07533;prop_31;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-08-01;Verified;MNG_482;HKP_703;null
tsk_07552;prop_42;book_3104;Cleaning;Check-out Cleaning;2026-08-02;Invoiced;GRO_831;HKP_703;
tsk_07553;prop_42;book_3104;Laundry;Linen Management;2026-08-02;On Hold;GRO_831;HKP_703;tsk_07552
tsk_07555;prop_66;book_3113;Cleaning;Check-out Cleaning;2026-08-02;Invoiced;GRO_390;HKP_134;
tsk_07556;prop_66;book_3113;Laundry;Linen Management;2026-08-02;Approved;GRO_390;MNT_157;tsk_07555
tsk_07559;prop_3;book_3120;Cleaning;Check-out Cleaning;2026-08-02;Completed;GRO_390;HKP_102;
tsk_07560;prop_3;book_3120;Laundry;Linen Management;2026-08-02;Reported;GRO_390;HKP_518;tsk_07559
tsk_07561;prop_3;book_3120;Reactive Maintenance;Minor Plumbing Unclogging;2026-08-02;Scheduled;GRO_390;HKP_293;null
tsk_07570;prop_61;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-08-02;Approved;MNG_482;HKP_922;null
tsk_07571;prop_69;null;Preventive Maintenance;Drain De-scaling & Chemical Treatment;2026-08-02;Invoiced;MNG_482;HKP_810;null
tsk_07587;prop_1;book_3123;Cleaning;Check-out Cleaning;2026-08-03;Scheduled;GRO_390;MNT_683;
tsk_07588;prop_1;book_3123;Laundry;Linen Management;2026-08-03;Completed;GRO_390;HKP_744;tsk_07587
tsk_07589;prop_31;book_3127;Cleaning;Check-out Cleaning;2026-08-03;Approved;GRO_831;HKP_305;
tsk_07590;prop_31;book_3127;Laundry;Linen Management;2026-08-03;Invoiced;GRO_831;HKP_305;tsk_07589
tsk_07593;prop_40;book_3129;Cleaning;Check-out Cleaning;2026-08-03;Completed;GRO_612;HKP_640;
tsk_07594;prop_40;book_3129;Laundry;Linen Management;2026-08-03;Invoiced;GRO_612;HKP_877;tsk_07593
tsk_07597;prop_35;book_3138;Cleaning;Check-out Cleaning;2026-08-03;Reported;GRO_254;HKP_305;
tsk_07598;prop_35;book_3138;Laundry;Linen Management;2026-08-03;Completed;GRO_254;HKP_703;tsk_07597
tsk_07604;prop_35;book_3180;Reactive Maintenance;TV & Smart Entertainment Reset;2026-08-03;Approved;GRO_612;HKP_305;null
tsk_07611;prop_43;book_3098;Cleaning;Check-out Cleaning;2026-08-04;On Hold;GRO_831;HKP_703;
tsk_07612;prop_43;book_3098;Laundry;Linen Management;2026-08-04;Completed;GRO_831;HKP_640;tsk_07611
tsk_07615;prop_15;book_3100;Cleaning;Check-out Cleaning;2026-08-04;Scheduled;GRO_254;HKP_102;
tsk_07616;prop_15;book_3100;Laundry;Linen Management;2026-08-04;Backlog;GRO_254;HKP_951;tsk_07615
tsk_07639;prop_67;book_3137;Reactive Maintenance;Bulb & Fuse Replacement;2026-08-04;Invoiced;GRO_254;HKP_781;null
tsk_07646;prop_65;book_3149;Reactive Maintenance;Wi-Fi & Network Connectivity Restore;2026-08-04;Reported;GRO_390;HKP_810;null
tsk_07652;prop_2;book_3158;Reactive Maintenance;Appliance Failure Check;2026-08-04;Scheduled;GRO_254;HKP_518;null
tsk_07656;prop_1;book_3179;Reactive Maintenance;Water Leak Troubleshooting;2026-08-04;Backlog;GRO_390;HKP_518;null
tsk_07676;prop_65;book_3149;Cleaning;Check-out Cleaning;2026-08-05;Completed;GRO_390;HKP_599;
tsk_07677;prop_65;book_3149;Laundry;Linen Management;2026-08-05;On Hold;GRO_390;HKP_922;tsk_07676
tsk_07680;prop_61;book_3155;Cleaning;Check-out Cleaning;2026-08-05;On Hold;GRO_390;HKP_134;
tsk_07681;prop_61;book_3155;Laundry;Linen Management;2026-08-05;Backlog;GRO_390;HKP_599;tsk_07680
tsk_07684;prop_69;book_3157;Cleaning;Check-out Cleaning;2026-08-05;Reported;GRO_390;HKP_134;
tsk_07685;prop_69;book_3157;Laundry;Linen Management;2026-08-05;Verified;GRO_390;HKP_922;tsk_07684
tsk_07686;prop_2;book_3158;Cleaning;Check-out Cleaning;2026-08-05;Canceled;GRO_254;HKP_102;
tsk_07687;prop_2;book_3158;Laundry;Linen Management;2026-08-05;Completed;GRO_254;HKP_744;tsk_07686
tsk_07694;prop_40;book_3187;Reactive Maintenance;Bulb & Fuse Replacement;2026-08-05;On Hold;GRO_390;HKP_552;null
tsk_07697;prop_3;null;Preventive Maintenance;Seasonal HVAC Filter Cleaning;2026-08-05;Verified;MNG_482;HKP_339;null
tsk_07698;prop_42;null;Preventive Maintenance;Battery Replacement Cycle;2026-08-05;Invoiced;MNG_482;HKP_188;null
tsk_07704;prop_67;book_3137;Cleaning;Check-out Cleaning;2026-08-06;On Hold;GRO_254;HKP_781;
tsk_07705;prop_67;book_3137;Laundry;Linen Management;2026-08-06;Backlog;GRO_254;HKP_599;tsk_07704
tsk_07716;prop_66;book_3162;Cleaning;Check-out Cleaning;2026-08-06;Invoiced;GRO_390;HKP_466;
tsk_07717;prop_66;book_3162;Laundry;Linen Management;2026-08-06;On Hold;GRO_390;HKP_781;tsk_07716
tsk_07724;prop_1;book_3179;Cleaning;Check-out Cleaning;2026-08-06;On Hold;GRO_390;HKP_518;
tsk_07725;prop_1;book_3179;Laundry;Linen Management;2026-08-06;Completed;GRO_390;HKP_339;tsk_07724
tsk_07730;prop_1;null;Preventive Maintenance;Window & Balcony Safety Audit;2026-08-06;Canceled;MNG_482;HKP_744;null
tsk_07731;prop_3;null;Preventive Maintenance;Drain De-scaling & Chemical Treatment;2026-08-06;Invoiced;MNG_482;HKP_518;null
tsk_07734;prop_35;null;Preventive Maintenance;Battery Replacement Cycle;2026-08-06;Approved;MNG_482;MNT_904;null
tsk_07737;prop_69;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-08-06;Canceled;MNG_482;HKP_243;null
tsk_07738;prop_20;book_3150;Cleaning;Check-out Cleaning;2026-08-07;Reported;GRO_254;HKP_339;
tsk_07739;prop_20;book_3150;Laundry;Linen Management;2026-08-07;Approved;GRO_254;HKP_951;tsk_07738
tsk_07746;prop_35;book_3180;Cleaning;Check-out Cleaning;2026-08-07;Completed;GRO_612;HKP_703;
tsk_07747;prop_35;book_3180;Laundry;Linen Management;2026-08-07;In Progress;GRO_612;HKP_188;tsk_07746
tsk_07748;prop_31;book_3183;Cleaning;Check-out Cleaning;2026-08-07;Reported;GRO_612;HKP_188;
tsk_07749;prop_31;book_3183;Laundry;Linen Management;2026-08-07;Scheduled;GRO_612;HKP_305;tsk_07748
tsk_07762;prop_69;book_3221;Reactive Maintenance;Minor Plumbing Unclogging;2026-08-07;In Progress;GRO_831;HKP_599;null
tsk_07764;prop_1;book_3234;Reactive Maintenance;Appliance Failure Check;2026-08-07;Scheduled;GRO_254;HKP_102;null
tsk_07767;prop_40;null;Preventive Maintenance;Radiator Bleeding & Pressure Check;2026-08-07;Canceled;MNG_482;HKP_640;null
tsk_07773;prop_67;null;Preventive Maintenance;Safety Equipment Inspection;2026-08-07;In Progress;MNG_482;MNT_157;null
tsk_07778;prop_3;book_3170;Cleaning;Check-out Cleaning;2026-08-08;In Progress;GRO_254;HKP_339;
tsk_07779;prop_3;book_3170;Laundry;Linen Management;2026-08-08;Backlog;GRO_254;HKP_339;tsk_07778
tsk_07780;prop_42;book_3171;Cleaning;Check-out Cleaning;2026-08-08;Scheduled;GRO_390;HKP_305;
tsk_07781;prop_42;book_3171;Laundry;Linen Management;2026-08-08;Reported;GRO_390;HKP_640;tsk_07780
tsk_07823;prop_40;book_3187;Cleaning;Check-out Cleaning;2026-08-09;Backlog;GRO_390;MNT_904;
tsk_07824;prop_40;book_3187;Laundry;Linen Management;2026-08-09;Approved;GRO_390;HKP_188;tsk_07823
tsk_07827;prop_43;book_3191;Cleaning;Check-out Cleaning;2026-08-09;Approved;GRO_254;HKP_188;
tsk_07828;prop_43;book_3191;Laundry;Linen Management;2026-08-09;Verified;GRO_254;HKP_305;tsk_07827
tsk_07829;prop_15;book_3194;Cleaning;Check-out Cleaning;2026-08-09;In Progress;GRO_612;HKP_416;
tsk_07830;prop_15;book_3194;Laundry;Linen Management;2026-08-09;In Progress;GRO_612;HKP_951;tsk_07829
tsk_07843;prop_69;book_3221;Cleaning;Check-out Cleaning;2026-08-09;Completed;GRO_831;HKP_922;
tsk_07844;prop_69;book_3221;Laundry;Linen Management;2026-08-09;Verified;GRO_831;HKP_134;tsk_07843
tsk_07845;prop_66;book_3227;Cleaning;Check-out Cleaning;2026-08-09;Reported;GRO_831;HKP_922;
tsk_07846;prop_66;book_3227;Laundry;Linen Management;2026-08-09;Verified;GRO_831;MNT_157;tsk_07845
tsk_07850;prop_43;null;Preventive Maintenance;Safety Equipment Inspection;2026-08-09;Completed;MNG_482;HKP_640;null
tsk_07876;prop_1;book_3234;Cleaning;Check-out Cleaning;2026-08-10;Invoiced;GRO_254;HKP_416;
tsk_07877;prop_1;book_3234;Laundry;Linen Management;2026-08-10;Invoiced;GRO_254;HKP_518;tsk_07876
tsk_07883;prop_15;null;Preventive Maintenance;Seasonal HVAC Filter Cleaning;2026-08-10;Approved;MNG_482;HKP_293;null
tsk_07885;prop_65;book_3213;Cleaning;Check-out Cleaning;2026-08-11;Reported;GRO_254;MNT_157;
tsk_07886;prop_65;book_3213;Laundry;Linen Management;2026-08-11;In Progress;GRO_254;HKP_922;tsk_07885
tsk_07887;prop_61;book_3218;Cleaning;Check-out Cleaning;2026-08-11;Verified;GRO_612;HKP_781;
tsk_07888;prop_61;book_3218;Laundry;Linen Management;2026-08-11;Invoiced;GRO_612;HKP_243;tsk_07887
tsk_07891;prop_2;book_3222;Cleaning;Check-out Cleaning;2026-08-11;On Hold;GRO_390;HKP_518;
tsk_07892;prop_2;book_3222;Laundry;Linen Management;2026-08-11;Invoiced;GRO_390;HKP_339;tsk_07891
tsk_07899;prop_67;book_3232;Cleaning;Check-out Cleaning;2026-08-11;Backlog;GRO_831;HKP_134;
tsk_07900;prop_67;book_3232;Laundry;Linen Management;2026-08-11;Reported;GRO_831;MNT_157;tsk_07899
tsk_07901;prop_67;book_3232;Reactive Maintenance;Emergency Lockout Resolution;2026-08-11;Completed;GRO_831;HKP_781;null
tsk_07908;prop_35;book_3245;Cleaning;Check-out Cleaning;2026-08-11;Canceled;GRO_390;MNT_904;
tsk_07909;prop_35;book_3245;Laundry;Linen Management;2026-08-11;Completed;GRO_390;HKP_552;tsk_07908
tsk_07915;prop_15;book_3272;Reactive Maintenance;Appliance Failure Check;2026-08-11;Approved;GRO_612;HKP_416;null
tsk_07917;prop_2;null;Preventive Maintenance;Seasonal HVAC Filter Cleaning;2026-08-11;Verified;MNG_482;HKP_293;null
tsk_07922;prop_65;null;Preventive Maintenance;Drain De-scaling & Chemical Treatment;2026-08-11;Approved;MNG_482;HKP_134;null
tsk_07923;prop_66;null;Preventive Maintenance;Furniture & Joinery Tightening;2026-08-11;Verified;MNG_482;HKP_134;null
tsk_07932;prop_31;book_3248;Cleaning;Check-out Cleaning;2026-08-12;On Hold;GRO_254;MNT_904;
tsk_07933;prop_31;book_3248;Laundry;Linen Management;2026-08-12;In Progress;GRO_254;HKP_552;tsk_07932
tsk_07937;prop_42;book_3262;Cleaning;Check-out Cleaning;2026-08-12;In Progress;GRO_831;HKP_552;
tsk_07938;prop_42;book_3262;Laundry;Linen Management;2026-08-12;Approved;GRO_831;HKP_552;tsk_07937
tsk_07939;prop_42;book_3262;Reactive Maintenance;Minor Plumbing Unclogging;2026-08-12;Verified;GRO_831;HKP_640;null
tsk_07946;prop_43;book_3269;Cleaning;Check-out Cleaning;2026-08-12;Approved;GRO_254;HKP_703;
tsk_07947;prop_43;book_3269;Laundry;Linen Management;2026-08-12;On Hold;GRO_254;HKP_305;tsk_07946
tsk_07948;prop_40;book_3284;Cleaning;Check-out Cleaning;2026-08-12;Completed;GRO_612;HKP_552;
tsk_07949;prop_40;book_3284;Laundry;Linen Management;2026-08-12;Approved;GRO_612;HKP_305;tsk_07948
tsk_07954;prop_20;book_3241;Cleaning;Check-out Cleaning;2026-08-13;Scheduled;GRO_254;HKP_627;
tsk_07955;prop_20;book_3241;Laundry;Linen Management;2026-08-13;Scheduled;GRO_254;HKP_518;tsk_07954
tsk_07965;prop_3;book_3259;Cleaning;Check-out Cleaning;2026-08-13;Backlog;GRO_831;HKP_865;
